epoch,mse,theta1,theta2,theta3,theta4
112,1.3333210548896564e-06,0.6844020309653809,0.510906819019812,1.4999872992671623,1.476855856909308
113,1.245463797593175e-06,0.6810130698730019,0.5100627695036697,1.4999868828795533,1.476926600976463
114,1.165205155781642e-06,0.6776768293589766,0.5092883951873823,1.4999864752147165,1.476995780006127
115,1.0913435613709814e-06,0.6743900099724333,0.5085842558250425,1.4999860758650827,1.477063496290484
116,1.0228430494510865e-06,0.6711511304653,0.5079493884128131,1.4999856845818313,1.477129799170848
117,9.588729844227104e-07,0.6679603557849895,0.5073814507088548,1.4999853012580453,1.477194690725565
118,8.988212612477853e-07,0.6648192938912081,0.506876890955562,1.4999849259095819,1.4772581322214897
119,8.422840446635292e-07,0.6617307693184737,0.5064311372642845,1.4999845586543659,1.4773200510911004
120,7.890370499869918e-07,0.6586985814751041,0.5060388000485545,1.4999841996908017,1.4773803482016732
121,7.389944793351558e-07,0.6557272555163736,0.5056938810012545,1.4999838492759678,1.477438905193259
122,6.921620233729168e-07,0.6528217932711857,0.5053899823902488,1.4999835077042134,1.4774955916778327
123,6.485898813574645e-07,0.6499874311692503,0.505120510875334,1.4999831752867163,1.4775502721119511
124,6.083308537751442e-07,0.6472294114155323,0.5048788706109351,1.4999828523324918,1.4776028121790459
125,5.714071085311222e-07,0.6445527718364964,0.5046586410666003,1.4999825391312638,1.4776530845439704
126,5.377876402499234e-07,0.6419621589179534,0.5044537357442394,1.4999822359385229,1.4777009738706228
127,5.073770923218104e-07,0.6394616675718323,0.5042585387771302,1.4999819429630143,1.4777463810226739
128,4.800151667550655e-07,0.6370547101584381,0.504068017231545,1.4999816603568061,1.4777892263966574
129,4.554848375819351e-07,0.634743916277719,0.5038778077731882,1.4999813882080073,1.4778294523651532
130,4.335268943930851e-07,0.6325310638425952,0.5036842771925266,1.4999811265361223,1.4778670248352848
131,4.138580953816164e-07,0.6304170410389939,0.5034845570487764,1.4999808752899566,1.4779019339515695
132,3.961902412799285e-07,0.6284018379351619,0.5032765534039022,1.4999806343479196,1.4779341939936428
133,3.802477308769361e-07,0.6264845656880824,0.503058933296922,1.4999804035205146,1.4779638425403852
134,3.6578186571632716e-07,0.6246635006683459,0.5028310901467404,1.499980182554763,1.477990938986517
135,3.525807466811121e-07,0.622936150296995,0.5025930907241889,1.4999799711402657,1.4780155625095726
136,3.4047430841076644e-07,0.6212993369900646,0.5023456066785602,1.4999797689165915,1.478037809593293
137,3.293346635435641e-07,0.6197492963419593,0.502089833837494,1.499979575481657,1.4780577912179005
138,3.1907243587242006e-07,0.618281785546352,0.501827402621847,1.49997939040077,1.4780756298285993
139,3.0963010870855907e-07,0.6168921980479602,0.5015602829328811,1.4999792132160097,1.4780914561911913
140,3.00973590460959e-07,0.6155756805322626,0.5012906867841544,1.4999790434556315,1.47810540623824
141,2.930832095139498e-07,0.6143272485812021,0.5010209717742872,1.499978880643219,1.4781176180011228
142,2.8594522015674505e-07,0.6131418976376881,0.5007535482404909,1.4999787243063205,1.4781282287130268
143,2.795446677775414e-07,0.6120147063143163,0.5004907926095787,1.4999785739843579,1.478137372155921
144,2.7386016830846004e-07,0.6109409295352103,0.5002349690873275,1.4999784292356269,1.4781451763112725
145,2.6886084698032844e-07,0.6099160794965539,0.4999881614131671,1.4999782896432523,1.4781517613602473
146,2.645053927985792e-07,0.6089359929530657,0.4997522159709135,1.499978154820005,1.4781572380648271
147,2.607429486730889e-07,0.6079968838669979,0.4995286971020766,1.4999780244119285,1.4781617065471404
148,2.5751539235011483e-07,0.6070953809766113,0.4993188550301553,1.4999778981007645,1.4781652554707463
149,2.547604758198797e-07,0.6062285503372794,0.4991236063854002,1.4999777756052042,1.4781679616150096
150,2.5241528157636173e-07,0.605393903346631,0.49894352693134275,1.4999776566810255,1.4781698898223623
151,2.504195087485695e-07,0.6045893911743161,0.49877885574662784,1.499977541120206,1.4781710932884204
152,2.4871820599934373e-07,0.6038133868674983,0.4986295098164545,1.499977428749127,1.4781716141568007
153,2.472636998617404e-07,0.6030646566886251,0.49849510774288885,1.499977319425999,1.4781714843741778
154,2.4601660667487096e-07,0.6023423224577629,0.49837500109654426,1.4999772130376576,1.4781707267567032
155,2.4494594668088303e-07,0.601645816816203,0.4982683118051571,1.4999771094958807,1.4781693562163516
156,2.4402848438830923e-07,0.6009748334015352,0.4981739739073534,1.4999770087333861,1.4781673810950255
157,2.4324749294145835e-07,0.6003292739295939,0.49809077799029755,1.4999769106996583,1.4781648045552076
158,2.4259117714369177e-07,0.5997091941204948,0.4980174166741238,1.499976815356754,1.478161625978437
159,2.420509924473098e-07,0.5991147502905076,0.4979525295989997,1.499976722675217,1.4781578423267234
160,2.4162006971937375e-07,0.5985461482666827,0.4978947465059084,1.4999766326302233,1.4781534494269606
161,2.412919077291928e-07,0.5980035960756556,0.49784272717251893,1.4999765451980596,1.4781484431442227
162,2.4105943494289916e-07,0.5974872616214835,0.4977951971628879,1.499976460353013,1.4781428204162712
163,2.409144797779602e-07,0.5969972363094129,0.4977509785660113,1.4999763780647402,1.478136580128414
164,2.4084763116426354e-07,0.5965335053031819,0.4977090151250608,1.4999762982961515,1.4781297238147872
165,2.4084842651672027e-07,0.5960959248321398,0.49766839138849056,1.4999762210018373,1.4781222561789542
166,2.4090577417685834e-07,0.5956842067003124,0.497628345738371,1.4999761461270318,1.4781141854332156
167,2.4100850442637027e-07,0.5952979099003878,0.4975882773634989,1.4999760736071035,1.4781055234620122
168,2.4114594555041807e-07,0.5949364390087449,0.49754774743883723,1.499976003367538,1.478096285820132
169,2.4130843692261806e-07,0.5945990488386358,0.49750647494371486,1.4999759353243667,1.478086491580976
170,2.4148771421466265e-07,0.5942848546622893,0.49746432769489735,1.4999758693849872,1.4780761630537995
171,2.416771304912702e-07,0.593992847181829,0.4974213092844341,1.4999758054493084,1.4780653253916038
172,2.418717046093561e-07,0.593721911335424,0.4973775426944095,1.499975743411153,1.4780540061131386
173,2.420680126214004e-07,0.5934708479693012,0.49733325141095924,1.4999756831598403,1.478042234563361
174,2.422639562823504e-07,0.593238397387178,0.49728873887884506,1.4999756245818838,1.4780300413366811
175,2.4245845341440527e-07,0.593023263804426,0.4972443671270314,1.4999755675627249,1.4780174576864993
176,2.426510980520767e-07,0.5928241397814435,0.49720053535779973,1.4999755119884444,1.478004514942991
177,2.4284183453352854e-07,0.5926397297857119,0.49715765923006017,1.4999754577473903,1.4779912439589395
178,2.4303068107038924e-07,0.5924687721300418,0.49711615148561267,1.4999754047316691,1.4779776746007551
179,2.432175261214797e-07,0.5923100586504678,0.4970764044694674,1.4999753528384614,1.4779638352988134
180,2.434020079853033e-07,0.5921624516161599,0.4970387749862861,1.499975301971128,1.477949752667986
181,2.435834755845864e-07,0.592024897499817,0.4970035718193128,1.499975252040084,1.4779354512058953
182,2.43761018516621e-07,0.5918964373754507,0.4969710461201152,1.49997520296343,1.4779209530730828
183,2.4393354762520094e-07,0.5917762138460538,0.4969413847613988,1.4999751546673352,1.4779062779560845
184,2.4409990412314037e-07,0.5916634745321288,0.49691470663485815,1.4999751070861813,1.4778914430114372
185,2.4425897559643537e-07,0.5915575722693278,0.49689106177494563,1.499975060162477,1.477876462885979
186,2.444098001160048e-07,0.5914579622665486,0.4968704331002891,1.4999750138465695,1.47786134980654
187,2.4455164482051445e-07,0.591364196561893,0.4968527404896251,1.499974968096173,1.4778461137302674
188,2.4468405123827457e-07,0.5912759161815898,0.49683784684989685,1.4999749228757486,1.47783076254545
189,2.448068454577704e-07,0.5911928414549799,0.496825565791675,1.4999748781557687,1.4778153023117893
190,2.44920116698229e-07,0.5911147609670777,0.4968156705013565,1.4999748339118957,1.4777997375286112
191,2.4502417131046076e-07,0.591041519639289,0.4968079033904752,1.4999747901241152,1.477784071419512
192,2.451194718601299e-07,0.5909730064199027,0.4968019861088789,1.4999747467758529,1.477768306222325
193,2.4520657090400444e-07,0.590909142040592,0.49679762952915557,1.499974703853107,1.477752443474058
194,2.4528604882197634e-07,0.5908498672555416,0.496794543342692,1.4999746613436247,1.47773648428152
195,2.4535846245264657e-07,0.5907951319285277,0.49679244495097824,1.499974619236144,1.4777204295696524
196,2.454243090040475e-07,0.5907448852728527,0.4967910673870215,1.4999745775197248,1.4777042803010763
197,2.454840068848409e-07,0.5906990674825577,0.49679016605841664,1.499974536183177,1.4776880376619435
198,2.4553789254439114e-07,0.5906576029235858,0.49678952416336075,1.4999744952146028,1.4776717032108246
199,2.4558623020192006e-07,0.5906203949831751,0.4967889566913625,1.4999744546010518,1.4776552789889756
200,2.456292306286017e-07,0.5905873226075867,0.49678831297919007,1.4999744143282938,1.4776387675918627
